altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,sol,tmax,tmed,tmin,velmedia
567,32.0,2017-06-28,08,18,12:20,14:30,05:00,5530E,GRANADA AEROPUERTO,"0,0","950,3","947,6",GRANADA,"13,3","13,4","28,0","22,8","17,7","6,1"
567,28.0,2017-06-29,24,18,13:20,15:20,05:30,5530E,GRANADA AEROPUERTO,"0,0","950,0","947,3",GRANADA,"12,5","11,0","27,6","21,6","15,7","5,8"
567,30.0,2017-06-30,Varias,01,16:39,15:34,04:56,5530E,GRANADA AEROPUERTO,"0,0","953,3","949,8",GRANADA,"11,7","14,3","26,6","20,3","14,0","4,4"
567,99.0,2017-07-01,Varias,16,Varias,15:44,05:08,5530E,GRANADA AEROPUERTO,"0,0","956,6","951,7",GRANADA,"10,3","14,2","32,0","21,0","10,0","3,1"
567,16.0,2017-07-02,07,16,18:06,16:16,04:35,5530E,GRANADA AEROPUERTO,"0,0","956,8","952,1",GRANADA,"9,7","14,2","34,8","23,0","11,2","2,8"
567,17.0,2017-07-03,00,18,18:20,14:42,04:48,5530E,GRANADA AEROPUERTO,"0,0","955,5","950,7",GRANADA,"11,4","14,1","37,2","25,5","13,8","2,8"
567,16.0,2017-07-04,00,18,14:55,14:20,04:06,5530E,GRANADA AEROPUERTO,"0,0","953,0","948,1",GRANADA,"12,8","13,9","37,8","26,8","15,9","5,3"
567,26.0,2017-07-05,Varias,15,17:32,14:56,04:54,5530E,GRANADA AEROPUERTO,"0,0","951,6","947,2",GRANADA,"12,5","8,5","38,6","27,6","16,5","2,2"
567,29.0,2017-07-06,23,04,13:31,11:57,Varias,5530E,GRANADA AEROPUERTO,Ip,"952,0","947,7",GRANADA,"13,9","0,8","31,6","26,4","21,3","5,3"
567,99.0,2017-07-07,23,16,Varias,13:22,23:33,5530E,GRANADA AEROPUERTO,"0,0","952,1","948,4",GRANADA,"11,7","10,4","31,7","25,6","19,4","4,4"
567,99.0,2017-07-08,Varias,17,Varias,14:58,05:15,5530E,GRANADA AEROPUERTO,"0,0","952,3","949,8",GRANADA,"10,8","13,9","31,3","22,6","14,0","3,6"
567,99.0,2017-07-09,Varias,17,Varias,15:07,05:05,5530E,GRANADA AEROPUERTO,"0,0","952,0","947,8",GRANADA,"9,7","13,9","35,5","25,9","16,3","2,8"
567,27.0,2017-07-10,00,17,15:24,15:56,04:58,5530E,GRANADA AEROPUERTO,"0,0","949,4","945,2",GRANADA,"9,7","13,9","38,3","27,8","17,3","3,1"
567,27.0,2017-07-11,Varias,15,15:39,15:18,04:33,5530E,GRANADA AEROPUERTO,"0,0","952,0","948,5",GRANADA,"8,9","13,1","40,4","29,2","17,9","2,5"
567,14.0,2017-07-12,23,17,16:20,14:57,05:36,5530E,GRANADA AEROPUERTO,"0,0","953,5","951,0",GRANADA,"12,5","12,4","45,7","31,8","18,0","2,5"
567,22.0,2017-07-13,07,18,13:05,12:13,05:20,5530E,GRANADA AEROPUERTO,"0,0","954,1","951,0",GRANADA,"10,8","12,2","45,3","32,2","19,1","2,8"
567,27.0,2017-07-14,Varias,17,13:52,13:15,05:04,5530E,GRANADA AEROPUERTO,"0,0","952,7","948,8",GRANADA,"10,3","13,3","45,1","31,0","17,0","2,5"
567,27.0,2017-07-15,23,17,15:53,13:12,05:09,5530E,GRANADA AEROPUERTO,"0,0","952,6","949,8",GRANADA,"10,8","12,9","41,7","30,8","19,8","2,8"
567,18.0,2017-07-16,Varias,17,05:56,15:42,03:42,5530E,GRANADA AEROPUERTO,"0,0","954,0","950,2",GRANADA,"8,9","13,1","40,7","31,0","21,3","3,1"
567,16.0,2017-07-17,Varias,16,22:22,14:05,05:57,5530E,GRANADA AEROPUERTO,"0,0","952,5","949,0",GRANADA,"12,8","9,2","39,9","30,4","21,0","3,6"
567,16.0,2017-07-18,01,17,00:00,12:03,05:12,5530E,GRANADA AEROPUERTO,"0,0","951,4","946,4",GRANADA,"12,5","8,9","39,8","29,8","19,7","3,6"
567,99.0,2017-07-19,Varias,17,Varias,13:48,05:28,5530E,GRANADA AEROPUERTO,"0,0","950,3","947,6",GRANADA,"10,3","13,4","35,9","28,2","20,4","4,4"
567,26.0,2017-07-20,Varias,18,17:53,14:11,05:24,5530E,GRANADA AEROPUERTO,"0,0","949,8","945,4",GRANADA,"10,3","13,9","34,9","26,7","18,5","3,6"
567,27.0,2017-07-21,Varias,16,15:59,14:12,04:30,5530E,GRANADA AEROPUERTO,"0,0","949,1","946,2",GRANADA,"11,7","13,7","33,3","24,6","16,0","3,9"
567,31.0,2017-07-22,23,16,14:24,15:56,05:22,5530E,GRANADA AEROPUERTO,"0,0","951,9","947,8",GRANADA,"8,9","13,8","36,3","24,4","12,5","1,4"
567,99.0,2017-07-23,Varias,17,Varias,14:25,04:59,5530E,GRANADA AEROPUERTO,"0,0","953,9","950,6",GRANADA,"9,7","12,5","38,0","28,0","17,9","3,9"
567,31.0,2017-07-24,Varias,17,16:26,14:14,05:23,5530E,GRANADA AEROPUERTO,"0,0","954,0","949,8",GRANADA,"13,3","13,7","38,9","27,0","15,1","2,2"
567,24.0,2017-07-25,00,17,13:58,14:13,05:12,5530E,GRANADA AEROPUERTO,"0,0","951,1","946,3",GRANADA,"11,4","13,5","38,2","27,4","16,6","3,3"
567,27.0,2017-07-26,Varias,16,Varias,14:03,05:16,5530E,GRANADA AEROPUERTO,"0,0","950,7","947,9",GRANADA,"10,3","12,1","37,2","27,7","18,2","3,1"
567,99.0,2017-07-27,08,17,Varias,16:10,05:31,5530E,GRANADA AEROPUERTO,"0,0","952,1","948,0",GRANADA,"7,2","13,1","39,4","27,6","15,9","2,2"
567,29.0,2017-07-28,Varias,17,13:32,15:16,05:29,5530E,GRANADA AEROPUERTO,"0,0","952,2","948,7",GRANADA,"9,7","13,4","42,1","30,0","17,9","3,1"
567,99.0,2017-07-29,Varias,17,Varias,15:28,05:28,5530E,GRANADA AEROPUERTO,"0,0","952,9","949,2",GRANADA,"8,9","13,4","41,5","29,1","16,7","3,1"
567,27.0,2017-07-30,00,18,Varias,13:56,05:13,5530E,GRANADA AEROPUERTO,"0,0","951,3","945,4",GRANADA,"9,7","13,2","41,6","29,0","16,4","2,8"
567,29.0,2017-07-31,Varias,17,14:08,14:54,05:10,5530E,GRANADA AEROPUERTO,"0,0","947,3","943,6",GRANADA,"12,8","13,1","39,8","29,0","18,3","3,9"
567,24.0,2017-08-01,23,01,21:19,15:42,05:37,5530E,GRANADA AEROPUERTO,"0,0","952,7","947,2",GRANADA,"7,2","0,9","31,0","25,0","18,9","1,9"
567,30.0,2017-08-02,Varias,16,13:51,15:00,05:22,5530E,GRANADA AEROPUERTO,"0,0","953,1","949,8",GRANADA,"7,8","12,9","38,4","27,2","16,1","1,7"
567,31.0,2017-08-03,Varias,17,15:06,14:15,05:29,5530E,GRANADA AEROPUERTO,"0,0","953,9","949,7",GRANADA,"9,2","13,5","41,1","28,1","15,1","1,9"
567,99.0,2017-08-04,Varias,17,Varias,15:49,05:37,5530E,GRANADA AEROPUERTO,"0,0","952,5","948,1",GRANADA,"6,1","13,5","43,0","29,4","15,8","1,9"
567,23.0,2017-08-05,Varias,16,15:55,13:49,05:20,5530E,GRANADA AEROPUERTO,"0,0","951,5","948,0",GRANADA,"10,8","13,2","42,6","30,9","19,2","3,1"
567,25.0,2017-08-06,09,16,14:19,15:24,05:30,5530E,GRANADA AEROPUERTO,"0,0","951,6","948,7",GRANADA,"10,3","12,7","41,8","30,2","18,6","1,9"
567,28.0,2017-08-07,Varias,17,15:08,14:13,00:33,5530E,GRANADA AEROPUERTO,"0,0","952,0","947,8",GRANADA,"11,7","10,3","42,6","32,2","21,7","2,2"
567,27.0,2017-08-08,24,18,12:26,14:10,23:57,5530E,GRANADA AEROPUERTO,"0,0","949,6","948,3",GRANADA,"13,9","13,1","36,1","27,2","18,3","5,3"
567,27.0,2017-08-09,Varias,18,13:21,14:56,05:22,5530E,GRANADA AEROPUERTO,"0,0","951,1","948,0",GRANADA,"10,8","13,2","34,8","23,7","12,6","3,6"
567,99.0,2017-08-10,Varias,02,Varias,15:06,05:24,5530E,GRANADA AEROPUERTO,"0,0","955,4","950,8",GRANADA,"9,2","13,1","35,3","24,2","13,2","2,8"
567,27.0,2017-08-11,00,17,18:45,15:26,05:32,5530E,GRANADA AEROPUERTO,"0,0","955,3","950,3",GRANADA,"10,3","13,0","36,5","26,8","17,1","1,7"
567,17.0,2017-08-12,Varias,16,14:52,13:57,05:23,5530E,GRANADA AEROPUERTO,"0,0","954,8","951,2",GRANADA,"12,8","13,1","35,9","26,8","17,8","2,5"
567,16.0,2017-08-13,00,16,18:05,13:51,05:29,5530E,GRANADA AEROPUERTO,"0,0","952,8","947,9",GRANADA,"10,8","12,7","36,9","27,0","17,1","2,5"
567,14.0,2017-08-14,Varias,15,14:05,14:35,06:00,5530E,GRANADA AEROPUERTO,"0,0","952,1","948,0",GRANADA,"12,8","12,1","38,2","28,6","18,9","4,4"
567,99.0,2017-08-15,Varias,16,Varias,14:06,05:24,5530E,GRANADA AEROPUERTO,"0,0","953,8","950,2",GRANADA,"9,2","11,9","38,5","29,0","19,5","2,8"
567,99.0,2017-08-16,Varias,17,Varias,14:27,05:31,5530E,GRANADA AEROPUERTO,"0,0","954,6","951,3",GRANADA,"9,7","12,4","39,5","29,4","19,4","2,8"
567,16.0,2017-08-17,Varias,17,16:29,14:21,05:38,5530E,GRANADA AEROPUERTO,"0,0","954,0","950,5",GRANADA,"10,8","12,5","39,4","28,1","16,8","1,4"
567,15.0,2017-08-18,08,18,17:25,15:42,05:39,5530E,GRANADA AEROPUERTO,"0,0","953,1","948,9",GRANADA,"9,2","12,6","41,1","30,2","19,2","2,8"
567,18.0,2017-08-19,Varias,16,15:24,14:48,05:47,5530E,GRANADA AEROPUERTO,"0,0","952,5","949,1",GRANADA,"11,4","12,4","41,4","29,7","18,0","3,1"
567,16.0,2017-08-20,Varias,17,17:51,13:31,05:40,5530E,GRANADA AEROPUERTO,"0,0","953,9","950,4",GRANADA,"12,8","12,1","39,8","29,4","18,9","5,3"
567,13.0,2017-08-21,07,17,10:29,14:38,04:47,5530E,GRANADA AEROPUERTO,"0,0","954,1","949,7",GRANADA,"11,7","12,4","38,7","29,6","20,4","3,1"
567,16.0,2017-08-22,Varias,17,18:24,15:48,06:01,5530E,GRANADA AEROPUERTO,"0,0","953,8","948,9",GRANADA,"9,7","12,4","39,6","29,2","18,8","3,1"
567,99.0,2017-08-23,Varias,16,Varias,15:19,05:52,5530E,GRANADA AEROPUERTO,"0,0","952,3","949,4",GRANADA,"8,3","12,3","38,8","28,0","17,2","2,5"
567,99.0,2017-08-24,Varias,16,Varias,15:35,04:34,5530E,GRANADA AEROPUERTO,"0,0","952,7","949,7",GRANADA,"7,8","11,9","40,1","28,4","16,6","2,8"
567,34.0,2017-08-25,00,17,06:16,13:05,04:55,5530E,GRANADA AEROPUERTO,"0,0","952,7","949,5",GRANADA,"11,7","8,6","40,6","29,0","17,4","1,9"
567,16.0,2017-08-26,00,16,16:40,14:21,05:50,5530E,GRANADA AEROPUERTO,"0,0","951,2","947,2",GRANADA,"13,9","10,5","40,6","30,2","19,7","2,8"
567,27.0,2017-08-27,Varias,18,09:42,12:11,05:52,5530E,GRANADA AEROPUERTO,"3,2","952,2","947,6",GRANADA,"10,3","3,7","32,3","26,9","21,5","2,2"
567,15.0,2017-08-28,Varias,04,00:39,13:00,23:12,5530E,GRANADA AEROPUERTO,"0,1","950,6","947,9",GRANADA,"21,1","0,5","28,6","23,4","18,2","6,4"
567,25.0,2017-08-29,Varias,17,15:28,13:41,05:35,5530E,GRANADA AEROPUERTO,"0,0","950,7","947,0",GRANADA,"12,5","9,9","29,8","21,7","13,6","4,2"
567,17.0,2017-08-30,Varias,15,16:52,14:20,Varias,5530E,GRANADA AEROPUERTO,"0,0","951,9","949,3",GRANADA,"13,3","6,4","29,8","22,6","15,4","2,2"
567,99.0,2017-08-31,09,16,Varias,14:55,05:30,5530E,GRANADA AEROPUERTO,"0,0","951,9","948,3",GRANADA,"7,2","11,4","34,2","25,0","15,9","2,5"
567,99.0,2017-09-01,Varias,16,Varias,14:51,05:40,5530E,GRANADA AEROPUERTO,"0,0","953,1","948,7",GRANADA,"9,7","12,1","35,9","25,8","15,6","2,8"
567,99.0,2017-09-02,Varias,15,Varias,14:29,05:20,5530E,GRANADA AEROPUERTO,"0,0","954,8","952,1",GRANADA,"9,2","10,4","34,0","25,7","17,4","2,2"
567,27.0,2017-09-03,00,16,17:11,14:40,05:42,5530E,GRANADA AEROPUERTO,"0,0","954,2","948,7",GRANADA,"9,2","10,5","35,0","26,2","17,3","2,8"
567,27.0,2017-09-04,Varias,15,13:56,14:50,05:55,5530E,GRANADA AEROPUERTO,"0,0","953,6","949,5",GRANADA,"10,3","12,3","34,5","25,4","16,2","2,8"
567,14.0,2017-09-05,Varias,00,17:04,13:14,05:49,5530E,GRANADA AEROPUERTO,"0,0","956,5","953,5",GRANADA,"9,2","12,2","35,7","24,6","13,4","3,1"
567,17.0,2017-09-06,00,16,17:19,15:23,05:18,5530E,GRANADA AEROPUERTO,"0,0","956,4","951,0",GRANADA,"10,3","11,9","37,5","26,6","15,7","2,2"
567,27.0,2017-09-07,00,16,15:20,14:07,05:31,5530E,GRANADA AEROPUERTO,"0,0","953,3","948,9",GRANADA,"11,4","10,7","36,4","26,6","16,8","1,7"
567,99.0,2017-09-08,00,17,Varias,13:26,05:17,5530E,GRANADA AEROPUERTO,"0,0","951,2","947,0",GRANADA,"10,3","11,7","35,8","26,0","16,1","2,8"
567,27.0,2017-09-09,00,16,15:25,11:05,05:46,5530E,GRANADA AEROPUERTO,"0,0","948,0","944,0",GRANADA,"13,3","8,7","29,0","20,8","12,5","4,4"
567,27.0,2017-09-10,22,02,15:28,14:20,06:01,5530E,GRANADA AEROPUERTO,"0,0","951,1","945,8",GRANADA,"10,8","12,2","29,7","21,8","14,0","3,1"
567,27.0,2017-09-11,Varias,16,16:20,14:48,05:52,5530E,GRANADA AEROPUERTO,"0,0","951,4","947,8",GRANADA,"8,3","12,1","34,9","22,3","9,7","1,7"
567,36.0,2017-09-12,Varias,01,15:59,14:21,05:25,5530E,GRANADA AEROPUERTO,"0,0","954,8","949,7",GRANADA,"9,2","12,2","36,3","24,2","12,2","1,1"
567,25.0,2017-09-13,Varias,16,16:27,14:45,05:45,5530E,GRANADA AEROPUERTO,"0,0","957,1","953,6",GRANADA,"9,7","12,2","36,2","24,1","12,0","1,9"
567,99.0,2017-09-14,00,24,Varias,13:52,06:11,5530E,GRANADA AEROPUERTO,"0,0","955,7","949,9",GRANADA,"11,4","10,8","33,9","23,0","12,2","2,8"
567,31.0,2017-09-15,00,16,Varias,11:52,05:42,5530E,GRANADA AEROPUERTO,"0,0","949,9","945,8",GRANADA,"12,5","11,4","30,3","22,1","13,9","3,9"
567,29.0,2017-09-16,Varias,03,14:52,13:28,04:57,5530E,GRANADA AEROPUERTO,"0,0","951,9","946,9",GRANADA,"10,3","11,8","26,3","17,4","8,4","2,8"
567,99.0,2017-09-17,Varias,15,Varias,15:08,05:21,5530E,GRANADA AEROPUERTO,"0,0","954,1","951,0",GRANADA,"8,3","11,9","30,0","18,3","6,6","2,8"
567,31.0,2017-09-18,Varias,15,14:10,15:14,06:02,5530E,GRANADA AEROPUERTO,"0,0","955,9","952,5",GRANADA,"11,4","11,9","29,6","18,7","7,8","2,8"
567,27.0,2017-09-19,Varias,16,17:01,14:49,06:08,5530E,GRANADA AEROPUERTO,"0,0","956,7","953,1",GRANADA,"7,2","11,6","31,9","20,8","9,6","1,9"
567,28.0,2017-09-20,01,16,14:19,12:42,05:18,5530E,GRANADA AEROPUERTO,"0,0","955,5","951,4",GRANADA,"9,2","11,5","31,5","20,6","9,8","1,7"
567,25.0,2017-09-21,00,15,13:25,15:43,05:59,5530E,GRANADA AEROPUERTO,"0,0","952,8","949,3",GRANADA,"7,2","10,6","31,7","21,0","10,2","1,7"
567,17.0,2017-09-22,Varias,16,Varias,14:44,06:11,5530E,GRANADA AEROPUERTO,"0,0","953,7","950,0",GRANADA,"9,2","11,2","31,8","21,1","10,4","2,8"
567,17.0,2017-09-23,Varias,16,18:24,15:02,05:47,5530E,GRANADA AEROPUERTO,"0,0","955,5","951,7",GRANADA,"7,2","10,2","31,3","22,8","14,3","2,2"
567,18.0,2017-09-24,Varias,16,16:42,14:13,05:13,5530E,GRANADA AEROPUERTO,"0,0","956,5","953,3",GRANADA,"10,8","11,4","32,9","22,7","12,5","2,5"
567,27.0,2017-09-25,09,16,15:06,14:09,06:11,5530E,GRANADA AEROPUERTO,"0,0","956,4","952,5",GRANADA,"10,3","11,5","32,9","22,0","11,1","2,2"
567,99.0,2017-09-26,Varias,15,Varias,14:34,05:46,5530E,GRANADA AEROPUERTO,"0,0","954,6","950,9",GRANADA,"9,2","11,2","31,8","21,1","10,4","3,1"
567,99.0,2017-09-27,Varias,16,Varias,11:07,06:04,5530E,GRANADA AEROPUERTO,"0,9","956,3","953,9",GRANADA,"5,8","3,0","25,9","19,0","12,0","0,8"
567,99.0,2017-09-28,Varias,17,Varias,16:23,01:09,5530E,GRANADA AEROPUERTO,"0,0","957,4","954,7",GRANADA,"5,8","3,0","29,4","22,9","16,4","1,4"
567,26.0,2017-09-29,Varias,16,17:04,14:13,05:24,5530E,GRANADA AEROPUERTO,"0,0","957,2","953,0",GRANADA,"7,8","10,9","30,7","21,8","12,9","1,1"
567,99.0,2017-09-30,07,16,Varias,15:00,06:31,5530E,GRANADA AEROPUERTO,"0,0","956,3","951,3",GRANADA,"7,2","9,9","32,2","22,0","11,7","1,4"
567,17.0,2017-10-01,Varias,15,17:07,13:43,05:31,5530E,GRANADA AEROPUERTO,"0,0","955,6","952,5",GRANADA,"8,3","6,6","33,4","23,4","13,5","1,7"
567,19.0,2017-10-02,Varias,15,18:06,14:44,06:09,5530E,GRANADA AEROPUERTO,"0,0","957,0","953,5",GRANADA,"8,3","10,8","32,6","23,2","13,7","1,9"
567,99.0,2017-10-03,Varias,16,Varias,15:48,06:26,5530E,GRANADA AEROPUERTO,"0,0","957,0","952,5",GRANADA,"7,8","11,1","32,3","22,8","13,2","1,1"
567,20.0,2017-10-04,21,14,14:01,12:48,05:23,5530E,GRANADA AEROPUERTO,"0,0","958,1","955,6",GRANADA,"12,8","10,0","30,8","22,5","14,2","2,5"
567,18.0,2017-10-05,00,16,17:55,14:43,06:19,5530E,GRANADA AEROPUERTO,"0,0","957,9","953,1",GRANADA,"7,8","11,1","32,6","22,0","11,5","1,9"
567,27.0,2017-10-06,Varias,17,15:07,14:47,05:57,5530E,GRANADA AEROPUERTO,"0,0","955,4","950,9",GRANADA,"9,7","11,1","33,4","21,8","10,1","1,4"
567,99.0,2017-10-07,Varias,15,14:07,Varias,06:07,5530E,GRANADA AEROPUERTO,"0,0","955,2","951,5",GRANADA,"9,7","10,2","32,2","21,1","10,0","2,5"
567,29.0,2017-10-08,Varias,16,16:19,14:25,06:14,5530E,GRANADA AEROPUERTO,"0,0","955,6","951,8",GRANADA,"9,2","10,9","31,2","21,7","12,2","1,4"
567,99.0,2017-10-09,08,16,Varias,14:09,05:53,5530E,GRANADA AEROPUERTO,"0,0","955,4","951,8",GRANADA,"7,2","10,8","31,9","21,0","10,1","1,4"
567,16.0,2017-10-10,Varias,15,16:03,14:38,05:59,5530E,GRANADA AEROPUERTO,"0,0","956,3","952,6",GRANADA,"7,2","10,6","32,3","21,0","9,8","0,6"
567,99.0,2017-10-11,Varias,15,Varias,14:46,06:10,5530E,GRANADA AEROPUERTO,"0,0","959,2","955,1",GRANADA,"6,1","10,6","33,2","20,6","8,1","1,7"
567,18.0,2017-10-12,Varias,01,11:13,15:30,05:51,5530E,GRANADA AEROPUERTO,"0,0","961,1","958,4",GRANADA,"6,7","5,2","30,9","21,2","11,5","1,1"
567,22.0,2017-10-13,Varias,16,14:26,14:13,06:06,5530E,GRANADA AEROPUERTO,"0,0","961,1","957,9",GRANADA,"6,7","5,5","33,7","22,8","11,9","1,1"
567,32.0,2017-10-14,09,15,15:11,13:04,05:55,5530E,GRANADA AEROPUERTO,Ip,"960,1","957,4",GRANADA,"12,5","5,0","33,1","22,5","11,9","1,4"
567,17.0,2017-10-15,Varias,16,15:15,12:30,06:26,5530E,GRANADA AEROPUERTO,"0,0","959,9","956,0",GRANADA,"13,9","10,5","31,7","20,6","9,5","4,4"
567,16.0,2017-10-16,Varias,15,16:23,14:26,06:41,5530E,GRANADA AEROPUERTO,"0,0","959,6","956,0",GRANADA,"10,8","10,4","30,5","19,2","7,9","3,3"
567,16.0,2017-10-17,00,24,00:42,12:00,04:17,5530E,GRANADA AEROPUERTO,"6,5","958,3","951,5",GRANADA,"9,2","0,0","23,3","17,2","11,1","0,3"
567,27.0,2017-10-18,00,16,05:52,00:01,07:19,5530E,GRANADA AEROPUERTO,"29,4","951,6","946,9",GRANADA,"15,0","0,4","20,1","16,8","13,6","2,8"
567,29.0,2017-10-19,Varias,05,14:09,14:34,23:16,5530E,GRANADA AEROPUERTO,"0,0","953,4","945,7",GRANADA,"9,2","4,9","20,0","15,8","11,5","2,5"
567,99.0,2017-10-20,Varias,00,Varias,14:16,06:45,5530E,GRANADA AEROPUERTO,"0,0","957,7","953,1",GRANADA,"7,8","10,5","24,1","17,9","11,7","1,4"
567,34.0,2017-10-21,Varias,16,17:33,14:38,06:27,5530E,GRANADA AEROPUERTO,"0,0","959,5","955,5",GRANADA,"6,1","10,3","26,3","17,6","8,9","0,8"
567,16.0,2017-10-22,Varias,15,17:44,14:43,06:42,5530E,GRANADA AEROPUERTO,"0,0","959,0","956,1",GRANADA,"6,7","10,5","26,8","18,5","10,2","1,1"
567,18.0,2017-10-23,Varias,16,17:31,14:42,06:44,5530E,GRANADA AEROPUERTO,"0,0","959,4","955,8",GRANADA,"7,2","10,4","27,3","18,4","9,4","1,1"
567,12.0,2017-10-24,Varias,14,13:01,14:14,06:12,5530E,GRANADA AEROPUERTO,"0,0","958,8","955,7",GRANADA,"6,7","10,4","27,5","18,4","9,4","2,2"
567,13.0,2017-10-25,23,14,12:46,13:53,06:44,5530E,GRANADA AEROPUERTO,"0,0","960,2","956,4",GRANADA,"11,4","10,3","28,7","18,2","7,8","3,1"
567,36.0,2017-10-26,Varias,15,12:59,16:08,06:31,5530E,GRANADA AEROPUERTO,"0,0","961,3","958,3",GRANADA,"4,7","10,3","29,8","18,4","7,1","0,6"
567,99.0,2017-10-27,Varias,16,Varias,14:32,06:40,5530E,GRANADA AEROPUERTO,"0,0","961,8","957,9",GRANADA,"3,1","10,3","31,2","18,6","6,0","0,8"
567,17.0,2017-10-28,00,15,18:11,15:42,06:34,5530E,GRANADA AEROPUERTO,"0,0","958,3","954,3",GRANADA,"6,7","10,3","29,3","17,5","5,7","1,4"
567,24.0,2017-10-29,Varias,17,17:27,15:35,06:17,5530E,GRANADA AEROPUERTO,"0,0","956,8","951,6",GRANADA,"6,1","10,2","26,7","17,2","7,6","1,7"
567,17.0,2017-10-30,Varias,16,18:25,14:46,06:54,5530E,GRANADA AEROPUERTO,"0,0","952,0","948,4",GRANADA,"6,7","10,1","26,0","16,0","6,1","1,1"
567,12.0,2017-10-31,Varias,01,13:29,13:48,05:28,5530E,GRANADA AEROPUERTO,"0,0","955,5","951,5",GRANADA,"8,3","9,9","25,2","16,1","7,0","1,7"
567,99.0,2017-11-01,09,16,Varias,14:50,06:57,5530E,GRANADA AEROPUERTO,"0,0","956,2","952,2",GRANADA,"8,3","9,9","25,6","16,2","6,8","1,7"
567,29.0,2017-11-02,Varias,17,15:02,14:36,Varias,5530E,GRANADA AEROPUERTO,"0,0","953,8","950,2",GRANADA,"8,9","8,7","25,7","16,8","7,8","0,8"
567,99.0,2017-11-03,00,17,Varias,14:43,06:57,5530E,GRANADA AEROPUERTO,"4,9","950,9","947,1",GRANADA,"8,9","3,6","22,8","16,2","9,7","1,9"
567,99.0,2017-11-04,Varias,04,Varias,14:35,02:56,5530E,GRANADA AEROPUERTO,"7,7","952,7","947,4",GRANADA,"7,8","2,9","19,0","14,8","10,5","0,8"
567,1.0,2017-11-05,Varias,02,15:13,13:24,06:44,5530E,GRANADA AEROPUERTO,"0,0","956,5","952,4",GRANADA,"8,9","9,3","21,6","16,2","10,9","1,9"
567,36.0,2017-11-06,Varias,16,22:10,14:46,06:04,5530E,GRANADA AEROPUERTO,"0,0","956,5","952,0",GRANADA,"11,4","9,9","19,7","12,6","5,5","1,9"
567,99.0,2017-11-07,Varias,14,Varias,14:58,06:44,5530E,GRANADA AEROPUERTO,"0,0","954,7","951,6",GRANADA,"5,8","9,9","20,6","11,0","1,4","1,7"
567,4.0,2017-11-08,09,15,22:13,14:44,06:20,5530E,GRANADA AEROPUERTO,"0,0","956,3","952,7",GRANADA,"8,9","9,8","21,5","11,0","0,6","1,1"
567,3.0,2017-11-09,Varias,03,Varias,13:36,07:10,5530E,GRANADA AEROPUERTO,"0,0","959,3","954,4",GRANADA,"10,3","9,8","17,4","11,6","5,8","2,5"
567,3.0,2017-11-10,Varias,01,11:44,14:01,05:52,5530E,GRANADA AEROPUERTO,"0,0","961,9","958,6",GRANADA,"15,0","9,8","16,5","9,2","1,9","4,7"
567,99.0,2017-11-11,00,15,Varias,15:10,06:45,5530E,GRANADA AEROPUERTO,"0,0","962,0","957,0",GRANADA,"7,2","9,8","21,6","11,0","0,5","2,5"
567,28.0,2017-11-12,00,15,15:52,14:26,06:49,5530E,GRANADA AEROPUERTO,"0,0","957,9","952,3",GRANADA,"7,8","9,7","21,7","11,3","0,9","1,1"
567,2.0,2017-11-13,00,14,15:40,14:16,07:09,5530E,GRANADA AEROPUERTO,"0,0","953,6","948,6",GRANADA,"10,3","9,7","21,7","11,3","0,9","2,5"
567,36.0,2017-11-14,24,15,00:05,15:00,07:14,5530E,GRANADA AEROPUERTO,"0,0","953,4","949,7",GRANADA,"6,1","9,6","18,9","9,2","-0,4","0,6"
567,18.0,2017-11-15,Varias,16,03:52,15:21,07:13,5530E,GRANADA AEROPUERTO,"0,0","955,2","951,4",GRANADA,"4,7","9,6","20,1","10,0","-0,1","1,4"
567,21.0,2017-11-16,10,15,17:29,15:06,06:53,5530E,GRANADA AEROPUERTO,"0,0","954,8","951,6",GRANADA,"4,2","9,6","21,6","10,7","-0,2","0,3"
567,99.0,2017-11-17,Varias,16,Varias,14:55,06:22,5530E,GRANADA AEROPUERTO,"0,0","955,3","951,3",GRANADA,"5,0","9,5","21,7","11,0","0,4","1,7"
567,17.0,2017-11-18,Varias,14,17:23,14:52,07:18,5530E,GRANADA AEROPUERTO,"0,0","954,4","951,4",GRANADA,"5,8","9,5","22,0","11,2","0,4","1,7"
567,99.0,2017-11-19,23,15,Varias,14:51,05:43,5530E,GRANADA AEROPUERTO,"0,0","956,8","952,9",GRANADA,"5,0","9,5","23,5","12,2","0,8","1,1"
567,17.0,2017-11-20,Varias,15,Varias,15:23,07:09,5530E,GRANADA AEROPUERTO,"0,0","958,3","955,1",GRANADA,"5,0","9,5","24,4","12,1","-0,2","1,1"
567,18.0,2017-11-21,Varias,16,17:15,14:44,06:53,5530E,GRANADA AEROPUERTO,"0,0","957,6","953,1",GRANADA,"4,7","9,4","23,7","11,4","-0,8","1,1"
567,99.0,2017-11-22,00,16,Varias,14:56,06:41,5530E,GRANADA AEROPUERTO,"0,0","954,0","949,3",GRANADA,"4,2","8,9","21,9","10,6","-0,8","0,0"
567,17.0,2017-11-23,Varias,01,21:57,15:00,07:00,5530E,GRANADA AEROPUERTO,"0,0","956,3","952,1",GRANADA,"3,6","9,2","22,6","10,8","-0,9","0,3"
