fecha,PART_Media,PART_Mediana,PART_Max,PART_Min,dir,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,resultado
2019-05-07,25.38888888888889,22.0,66.0,14.0,28.0,0.0,954.1,949.5,10.3,12.9,29.1,18.5,7.9,2.5,20.573529411764707
2019-05-08,20.573529411764707,20.0,30.0,14.0,31.0,0.0,951.9,949.7,12.5,12.5,24.8,17.0,9.3,4.7,17.524475524475523
2019-05-09,17.524475524475523,16.0,38.0,9.0,29.0,0.0,951.6,949.3,9.7,9.0,26.0,19.2,12.3,3.3,21.70833333333333
2019-05-10,21.70833333333333,18.5,75.0,9.0,23.0,0.0,952.2,949.0,11.4,13.2,30.3,20.3,10.3,3.1,22.319444444444446
2019-05-11,22.319444444444446,20.0,71.0,9.0,99.0,0.0,954.6,951.1,6.1,13.7,32.8,20.8,8.8,1.7,17.328767123287673
2019-05-12,17.328767123287673,15.0,38.0,9.0,99.0,0.0,956.1,951.7,7.2,13.5,32.5,22.6,12.6,3.1,14.842105263157894
2019-05-13,14.842105263157894,14.0,34.0,8.0,16.0,0.0,953.6,947.8,9.2,13.7,33.6,21.4,9.3,0.8,29.47540983606557
2019-05-14,29.47540983606557,29.0,70.0,15.0,13.0,0.0,952.9,948.6,11.4,13.7,29.3,20.7,12.1,3.3,31.21276595744681
2019-05-15,31.21276595744681,33.0,71.0,14.0,32.0,0.0,949.9,945.2,9.2,13.6,33.4,21.0,8.6,2.8,22.875
2019-05-16,22.875,19.0,51.0,15.0,26.0,0.0,946.7,943.1,13.9,13.6,31.3,21.0,10.8,5.3,22.125
2019-05-17,22.125,19.0,85.0,12.0,99.0,0.0,947.4,943.8,10.8,9.3,21.0,15.6,10.1,4.7,24.267605633802816
2019-05-18,24.267605633802816,21.0,54.0,11.0,30.0,0.0,947.6,944.5,13.9,12.8,21.9,15.1,8.3,5.3,18.938053097345133
2019-05-19,18.938053097345133,18.0,47.0,10.0,30.0,0.0,948.0,945.5,16.1,11.1,23.2,16.2,9.2,3.9,23.97902097902098
2019-05-20,23.97902097902098,20.0,94.0,8.0,26.0,0.0,948.5,945.7,10.8,13.6,26.7,18.4,10.0,3.3,25.87323943661972
2019-05-21,25.87323943661972,23.0,90.0,11.0,99.0,0.0,951.2,947.4,9.7,13.6,28.1,18.0,7.8,2.5,26.74766355140187
2019-05-22,26.74766355140187,26.0,73.0,15.0,28.0,0.0,952.9,950.1,11.7,10.0,29.4,19.3,9.2,2.8,28.23611111111111
2019-05-23,28.23611111111111,27.5,72.0,13.0,27.0,0.0,953.1,948.9,9.2,12.8,31.6,20.4,9.3,2.5,29.447552447552447
2019-05-24,29.447552447552447,25.0,125.0,10.0,24.0,0.0,950.6,944.5,10.3,8.7,29.8,20.2,10.5,3.3,32.076388888888886
2019-05-25,32.076388888888886,30.0,106.0,12.0,99.0,0.0,952.4,948.0,10.3,12.9,28.3,19.8,11.3,4.2,17.742424242424242
2019-05-26,17.742424242424242,18.5,42.0,10.0,32.0,0.0,952.6,948.0,9.7,13.8,29.2,19.3,9.4,2.5,21.672727272727276
2019-05-27,21.672727272727276,21.0,51.0,5.0,34.0,0.0,949.9,945.4,9.2,13.6,32.9,20.7,8.5,1.7,27.453900709219862
2019-05-28,27.453900709219862,25.0,72.0,14.0,23.0,0.0,949.7,946.0,12.5,13.6,34.4,23.6,12.9,3.1,29.30769230769231
2019-05-29,29.30769230769231,29.0,68.0,13.0,99.0,0.0,955.8,949.5,9.2,14.0,33.1,23.1,13.1,1.7,29.330645161290327
2019-05-30,29.330645161290327,29.0,78.0,15.0,99.0,0.0,957.6,953.6,10.8,13.9,30.6,22.2,13.8,4.2,31.760563380281692
2019-05-31,31.760563380281692,29.0,84.0,9.0,99.0,0.0,956.8,952.2,11.4,14.0,33.3,21.5,9.7,3.1,24.49275362318841
2019-06-01,24.49275362318841,27.5,48.0,7.0,16.0,0.0,955.0,950.9,10.8,14.1,33.5,22.0,10.4,2.5,22.54615384615385
2019-06-02,22.54615384615385,23.0,59.0,8.0,99.0,0.0,954.1,949.9,10.3,14.0,35.3,22.4,9.4,2.2,26.42361111111111
2019-06-03,26.42361111111111,28.5,103.0,7.0,20.0,0.0,953.2,948.9,13.3,13.4,36.1,23.8,11.6,2.2,30.131944444444446
2019-06-04,30.131944444444446,30.5,146.0,8.0,30.0,0.0,950.5,944.4,11.7,13.8,33.2,21.3,9.4,3.3,24.069444444444446
2019-06-05,24.069444444444446,23.0,52.0,16.0,99.0,0.0,949.8,946.5,12.8,11.9,24.5,17.8,11.2,5.8,30.70833333333333
2019-06-06,30.70833333333333,31.0,83.0,9.0,99.0,0.0,949.6,944.4,10.3,13.9,29.7,18.6,7.4,2.8,27.335664335664333
2019-06-07,27.335664335664333,24.0,102.0,14.0,30.0,0.0,952.2,948.1,9.7,14.0,28.6,19.8,10.9,3.1,32.52777777777778
2019-06-08,32.52777777777778,29.0,153.0,9.0,14.0,0.0,953.4,949.8,9.7,11.3,32.0,20.4,8.9,2.5,41.680555555555564
2019-06-09,41.680555555555564,39.5,100.0,23.0,26.0,0.0,953.0,949.9,11.7,11.6,28.9,22.8,16.7,3.9,24.68695652173913
2019-06-10,24.68695652173913,25.0,55.0,11.0,26.0,0.0,952.3,947.5,11.7,14.1,28.3,17.4,6.4,3.3,26.659722222222218
2019-06-11,26.659722222222218,25.0,186.0,13.0,29.0,0.0,948.8,943.8,13.3,14.2,28.6,19.5,10.4,3.6,25.63865546218487
2019-06-12,25.63865546218487,25.0,51.0,12.0,14.0,0.0,947.7,943.8,9.7,11.6,29.3,20.4,11.4,1.9,37.708955223880594
2019-06-13,37.708955223880594,35.0,88.0,21.0,27.0,0.0,947.7,942.5,12.8,11.8,30.1,21.2,12.4,3.6,33.38983050847457
2019-06-14,33.38983050847457,32.0,67.0,20.0,99.0,0.0,953.3,946.9,11.4,12.0,26.5,20.0,13.4,4.7,26.41145433083579
2019-06-15,26.40640892093273,24.07429130009775,72.01270772238514,11.64516129032258,27.0,0.0,954.0,950.3,9.7,14.1,31.3,20.0,8.6,3.3,32.41860465116279
2019-06-16,32.41860465116279,27.0,134.0,11.0,99.0,0.0,953.8,950.5,9.2,9.0,32.0,20.8,9.6,2.8,35.21052631578947
2019-06-17,35.21052631578947,38.0,85.0,14.0,22.0,0.0,953.7,948.6,9.7,14.2,33.6,21.8,10.0,2.2,18.903846153846157
2019-06-18,18.903846153846157,18.0,34.0,14.0,26.0,0.0,951.3,948.7,13.3,14.2,33.0,21.6,10.1,4.7,26.97916666666667
2019-06-19,26.97916666666667,27.5,38.0,16.0,27.0,0.0,951.5,948.0,9.7,13.7,32.0,22.8,13.5,4.2,24.58139534883721
2019-06-20,24.58139534883721,22.0,44.0,19.0,27.0,0.0,949.9,947.0,12.5,14.3,30.5,21.5,12.5,4.2,28.742857142857147
2019-06-21,28.742857142857147,26.5,140.0,15.0,27.0,0.0,950.7,947.4,10.3,13.7,32.2,22.6,13.1,3.9,32.11805555555556
2019-06-22,32.11805555555556,31.0,203.0,13.0,17.0,0.0,951.1,946.6,9.2,14.1,35.5,23.6,11.6,2.5,47.65492957746479
