fecha,PART_Media,PART_Mediana,PART_Max,PART_Min,dir,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,resultado
2017-10-16,39.42553191489362,37.0,85.0,21.0,16.0,0.0,959.6,956.0,10.8,10.4,30.5,19.2,7.9,3.3,51.72916666666666
2017-10-17,51.72916666666666,51.0,117.0,36.0,16.0,6.5,958.3,951.5,9.2,0.0,23.3,17.2,11.1,0.3,29.42361111111111
2017-10-18,29.42361111111111,24.5,50.0,12.0,27.0,29.4,951.6,946.9,15.0,0.4,20.1,16.8,13.6,2.8,10.013888888888891
2017-10-19,10.013888888888891,9.0,32.0,5.0,29.0,0.0,953.4,945.7,9.2,4.9,20.0,15.8,11.5,2.5,19.840277777777782
2017-10-20,19.840277777777782,17.0,47.0,9.0,99.0,0.0,957.7,953.1,7.8,10.5,24.1,17.9,11.7,1.4,23.381944444444446
2017-10-21,23.381944444444446,25.0,36.0,10.0,34.0,0.0,959.5,955.5,6.1,10.3,26.3,17.6,8.9,0.8,19.715277777777782
2017-10-22,19.715277777777782,23.0,30.0,7.0,16.0,0.0,959.0,956.1,6.7,10.5,26.8,18.5,10.2,1.1,24.909722222222218
2017-10-23,24.909722222222218,23.0,47.0,9.0,18.0,0.0,959.4,955.8,7.2,10.4,27.3,18.4,9.4,1.1,27.694444444444446
2017-10-24,27.694444444444446,30.0,57.0,8.0,12.0,0.0,958.8,955.7,6.7,10.4,27.5,18.4,9.4,2.2,33.28472222222222
2017-10-25,33.28472222222222,33.0,89.0,14.0,13.0,0.0,960.2,956.4,11.4,10.3,28.7,18.2,7.8,3.1,32.5625
2017-10-26,32.5625,27.5,82.0,12.0,36.0,0.0,961.3,958.3,4.7,10.3,29.8,18.4,7.1,0.6,41.40972222222222
2017-10-27,41.40972222222222,36.5,229.0,15.0,99.0,0.0,961.8,957.9,3.1,10.3,31.2,18.6,6.0,0.8,39.59722222222222
2017-10-28,39.59722222222222,35.0,123.0,19.0,17.0,0.0,958.3,954.3,6.7,10.3,29.3,17.5,5.7,1.4,31.17391304347826
2017-10-29,31.17391304347826,33.0,68.0,10.0,24.0,0.0,956.8,951.6,6.1,10.2,26.7,17.2,7.6,1.7,36.46527777777778
2017-10-30,36.46527777777778,38.0,65.0,15.0,17.0,0.0,952.0,948.4,6.7,10.1,26.0,16.0,6.1,1.1,33.666666666666664
2017-10-31,33.666666666666664,34.0,64.0,18.0,12.0,0.0,955.5,951.5,8.3,9.9,25.2,16.1,7.0,1.7,30.534722222222218
2017-11-01,30.534722222222218,32.0,57.0,9.0,99.0,0.0,956.2,952.2,8.3,9.9,25.6,16.2,6.8,1.7,32.013888888888886
2017-11-02,32.013888888888886,30.0,63.0,10.0,29.0,0.0,953.8,950.2,8.9,8.7,25.7,16.8,7.8,0.8,34.583333333333336
2017-11-03,34.583333333333336,33.0,56.0,21.0,99.0,4.9,950.9,947.1,8.9,3.6,22.8,16.2,9.7,1.9,16.13888888888889
2017-11-04,16.13888888888889,14.5,31.0,6.0,99.0,7.7,952.7,947.4,7.8,2.9,19.0,14.8,10.5,0.8,10.888888888888891
2017-11-05,10.888888888888891,11.0,21.0,5.0,1.0,0.0,956.5,952.4,8.9,9.3,21.6,16.2,10.9,1.9,16.555555555555557
2017-11-06,16.555555555555557,16.0,46.0,5.0,36.0,0.0,956.5,952.0,11.4,9.9,19.7,12.6,5.5,1.9,24.722222222222218
2017-11-07,24.722222222222218,21.0,64.0,12.0,99.0,0.0,954.7,951.6,5.8,9.9,20.6,11.0,1.4,1.7,30.95833333333333
2017-11-08,30.95833333333333,30.0,65.0,12.0,4.0,0.0,956.3,952.7,8.9,9.8,21.5,11.0,0.6,1.1,19.63888888888889
2017-11-09,19.63888888888889,19.0,45.0,8.0,3.0,0.0,959.3,954.4,10.3,9.8,17.4,11.6,5.8,2.5,14.229166666666664
