FECHA-HORA,SO2,PART,NO2,CO,O3
06/05/18-06:10,5,12,12,87,26
06/05/18-06:20,5,12,13,81,24
06/05/18-06:30,5,12,11,91,30
06/05/18-06:40,5,12,10,87,28
06/05/18-06:50,5,12,10,86,27
06/05/18-07:00,5,12,10,89,29
06/05/18-07:10,5,9,11,86,21
06/05/18-07:20,5,9,18,87,20
06/05/18-07:30,5,9,16,88,22
06/05/18-07:40,5,9,17,91,21
06/05/18-07:50,5,9,15,92,24
06/05/18-08:00,5,9,13,89,27
06/05/18-08:10,5,9,16,81,24
06/05/18-08:20,6,9,14,94,26
06/05/18-08:30,5,9,13,90,31
06/05/18-08:40,6,9,11,88,29
06/05/18-08:50,5,9,10,91,33
06/05/18-09:00,5,9,10,87,35
06/05/18-09:10,5,12,10,87,40
06/05/18-09:20,6,12,11,77,42
06/05/18-09:30,6,12,12,73,41
06/05/18-09:40,6,12,12,79,47
06/05/18-09:50,7,12,9,92,58
06/05/18-10:00,6,12,6,92,66
06/05/18-10:10,6,12,4,88,72
06/05/18-10:20,6,12,7,90,67
06/05/18-10:30,7,12,10,92,69
06/05/18-10:40,8,12,11,83,69
06/05/18-10:50,6,12,9,86,76
06/05/18-11:00,7,12,7,81,76
06/05/18-11:10,7,23,7,79,79
06/05/18-11:20,7,24,4,57,81
06/05/18-11:30,6,24,5,88,83
06/05/18-11:40,6,24,6,84,85
06/05/18-11:50,7,24,6,90,86
06/05/18-12:00,6,24,7,69,89
06/05/18-12:10,6,15,5,55,91
06/05/18-12:20,5,15,6,68,93
06/05/18-12:30,6,15,4,72,97
06/05/18-12:40,6,15,4,87,99
06/05/18-12:50,6,15,3,85,99
06/05/18-13:00,5,15,3,83,100
06/05/18-13:10,5,21,3,83,102
06/05/18-13:20,5,21,3,87,103
06/05/18-13:30,5,21,3,90,104
06/05/18-13:40,6,21,3,83,104
06/05/18-13:50,6,21,2,82,106
06/05/18-14:00,5,21,4,85,107
06/05/18-14:10,5,20,3,85,106
06/05/18-14:20,5,20,2,90,107
06/05/18-14:30,5,20,3,83,108
06/05/18-14:40,4,20,3,85,107
06/05/18-14:50,5,20,3,85,107
06/05/18-15:00,5,20,3,91,106
06/05/18-15:10,4,13,2,92,108
06/05/18-15:20,5,13,2,79,108
06/05/18-15:30,4,13,2,107,109
06/05/18-15:40,5,13,3,123,109
06/05/18-15:50,5,13,4,125,109
06/05/18-16:00,4,13,3,125,105
06/05/18-16:10,5,21,3,127,102
06/05/18-16:20,5,21,3,129,101
06/05/18-16:30,6,21,4,127,100
06/05/18-16:40,5,21,4,121,99
06/05/18-16:50,5,21,5,85,99
06/05/18-17:00,5,21,5,86,101
06/05/18-17:10,5,16,5,85,94
06/05/18-17:20,6,16,6,90,96
06/05/18-17:30,5,16,4,90,103
06/05/18-17:40,5,16,5,92,101
06/05/18-17:50,7,16,7,87,103
06/05/18-18:00,5,16,7,94,104
06/05/18-18:10,5,17,8,91,101
06/05/18-18:20,6,17,11,90,95
06/05/18-18:30,6,17,7,96,99
06/05/18-18:40,5,17,8,88,96
06/05/18-18:50,4,17,10,94,92
06/05/18-19:00,5,17,15,94,81
06/05/18-19:10,6,11,16,90,77
06/05/18-19:20,5,11,13,93,77
06/05/18-19:30,5,11,9,91,79
06/05/18-19:40,6,11,11,92,79
06/05/18-19:50,5,11,9,88,83
06/05/18-20:00,6,11,9,92,83
06/05/18-20:10,5,19,9,89,84
06/05/18-20:20,6,19,8,88,83
06/05/18-20:30,6,19,9,91,84
06/05/18-20:40,5,19,8,94,84
06/05/18-20:50,6,19,8,92,82
06/05/18-21:00,4,19,8,91,80
06/05/18-21:10,5,16,12,90,75
06/05/18-21:20,5,16,12,94,73
06/05/18-21:30,6,16,19,95,62
06/05/18-21:40,6,16,20,96,68
06/05/18-21:50,6,16,11,81,87
06/05/18-22:00,6,16,8,74,87
06/05/18-22:10,6,19,8,82,84
06/05/18-22:20,5,19,12,93,72
06/05/18-22:30,6,19,19,90,49
06/05/18-22:40,6,19,17,94,42
06/05/18-22:50,5,19,14,95,43
06/05/18-23:00,6,19,17,85,37
06/05/18-23:10,5,20,20,91,36
06/05/18-23:20,5,20,18,92,40
06/05/18-23:30,6,20,15,88,44
06/05/18-23:40,5,20,15,85,46
06/05/18-23:50,5,20,12,94,52
07/05/18-00:00,6,20,10,93,52
07/05/18-00:10,6,16,9,89,52
07/05/18-00:20,6,16,6,92,56
07/05/18-00:30,6,16,9,95,53
07/05/18-00:40,5,16,8,91,52
07/05/18-00:50,5,16,8,97,52
07/05/18-01:00,5,16,7,98,53
07/05/18-01:10,5,15,7,93,54
07/05/18-01:20,6,15,7,97,55
07/05/18-01:30,6,15,8,90,49
07/05/18-01:40,5,15,9,93,51
07/05/18-01:50,6,15,8,87,47
07/05/18-02:00,5,15,8,94,45
07/05/18-02:10,5,21,6,92,46
07/05/18-02:20,6,21,7,94,48
07/05/18-02:30,4,21,7,91,46
07/05/18-02:40,5,21,6,94,48
07/05/18-02:50,5,21,6,91,43
07/05/18-03:00,5,21,6,93,46
07/05/18-03:10,5,12,5,97,50
07/05/18-03:20,5,11,10,86,38
07/05/18-03:30,5,11,8,90,38
07/05/18-03:40,5,11,7,92,45
07/05/18-03:50,5,11,6,91,54
07/05/18-04:00,5,11,6,82,51
07/05/18-04:10,5,16,6,85,50
07/05/18-04:20,5,16,8,89,46
07/05/18-04:30,5,16,8,87,47
07/05/18-04:40,5,16,8,88,44
07/05/18-04:50,6,16,17,93,27
07/05/18-05:00,5,16,20,93,28
07/05/18-05:10,5,19,16,85,34
07/05/18-05:20,6,19,7,85,42
07/05/18-05:30,6,19,8,90,38
07/05/18-05:40,5,19,9,89,40
07/05/18-05:50,5,19,10,91,41
07/05/18-06:00,5,19,8,87,42
07/05/18-06:10,5,18,19,85,25
07/05/18-06:20,6,18,32,86,19
07/05/18-06:30,5,18,27,88,29
07/05/18-06:40,6,18,21,83,28
07/05/18-06:50,5,18,22,87,32
07/05/18-07:00,6,18,35,109,11
07/05/18-07:10,5,20,37,100,22
07/05/18-07:20,5,20,28,88,28
07/05/18-07:30,5,20,41,89,16
07/05/18-07:40,5,20,42,84,13
07/05/18-07:50,6,20,46,91,16
07/05/18-08:00,6,20,47,98,16
07/05/18-08:10,5,30,43,81,25
07/05/18-08:20,6,31,39,88,27
07/05/18-08:30,6,31,33,80,37
07/05/18-08:40,6,31,34,89,24
07/05/18-08:50,5,31,42,127,18
07/05/18-09:00,6,31,40,121,35
07/05/18-09:10,5,31,23,93,48
07/05/18-09:20,7,31,30,84,38
07/05/18-09:30,7,31,38,89,33
07/05/18-09:40,6,31,34,107,42
07/05/18-09:50,6,31,16,81,57
07/05/18-10:00,6,31,11,85,64
07/05/18-10:10,6,31,13,90,54
07/05/18-10:20,6,31,25,123,45
07/05/18-10:30,6,31,23,124,50
07/05/18-10:40,6,31,19,107,58
07/05/18-10:50,6,31,15,85,62
07/05/18-11:00,6,31,12,90,65
07/05/18-11:10,6,28,9,87,68
07/05/18-11:20,6,28,8,79,69
07/05/18-11:30,6,28,9,84,71
07/05/18-11:40,6,28,13,81,67
07/05/18-11:50,8,28,21,87,63
07/05/18-12:00,7,28,18,89,67
07/05/18-12:10,7,22,13,90,75
07/05/18-12:20,7,22,14,85,76
07/05/18-12:30,7,22,13,84,79
07/05/18-12:40,6,22,13,74,81
07/05/18-12:50,6,22,11,77,84
07/05/18-13:00,5,22,9,85,89
07/05/18-13:10,6,30,8,75,93
07/05/18-13:20,6,30,6,79,95
07/05/18-13:30,5,30,5,78,95
07/05/18-13:40,5,30,7,81,95
07/05/18-13:50,6,30,12,81,95
07/05/18-14:00,6,30,10,85,99
07/05/18-14:10,6,21,7,79,103
07/05/18-14:20,5,21,7,83,105
07/05/18-14:30,5,21,7,83,106
07/05/18-14:40,6,21,6,79,110
07/05/18-14:50,5,21,6,79,110
07/05/18-15:00,5,21,7,71,113
07/05/18-15:10,5,21,7,81,115
07/05/18-15:20,7,21,7,85,114
07/05/18-15:30,7,21,9,77,113
07/05/18-15:40,6,21,11,73,113
07/05/18-15:50,6,21,10,74,116
07/05/18-16:00,5,21,9,72,118
07/05/18-16:10,6,18,7,74,120
07/05/18-16:20,6,18,7,85,120
07/05/18-16:30,6,18,8,80,116
07/05/18-16:40,5,18,6,78,113
07/05/18-16:50,4,18,7,80,112
07/05/18-17:00,4,18,6,81,107
07/05/18-17:10,4,19,7,78,104
07/05/18-17:20,5,19,8,96,98
07/05/18-17:30,7,19,23,85,81
07/05/18-17:40,7,19,20,83,87
07/05/18-17:50,6,19,20,90,93
07/05/18-18:00,6,19,11,83,99
07/05/18-18:10,5,27,9,87,103
07/05/18-18:20,5,27,8,85,105
07/05/18-18:30,5,27,9,81,99
07/05/18-18:40,6,27,10,84,96
07/05/18-18:50,6,27,9,88,96
07/05/18-19:00,5,27,10,85,93
07/05/18-19:10,6,18,12,114,89
07/05/18-19:20,5,18,13,119,90
07/05/18-19:30,6,18,12,116,90
07/05/18-19:40,6,18,12,114,88
07/05/18-19:50,5,18,16,121,81
07/05/18-20:00,5,18,20,128,80
07/05/18-20:10,6,25,17,131,83
07/05/18-20:20,5,25,15,127,86
07/05/18-20:30,5,25,15,122,86
07/05/18-20:40,5,25,20,124,81
07/05/18-20:50,6,25,17,107,85
07/05/18-21:00,6,25,19,119,71
07/05/18-21:10,6,28,15,116,76
07/05/18-21:20,6,28,14,105,79
07/05/18-21:30,6,28,14,87,79
07/05/18-21:40,6,28,21,126,66
07/05/18-21:50,7,28,33,134,60
07/05/18-22:00,7,28,29,133,59
07/05/18-22:10,6,29,22,130,59
07/05/18-22:20,7,29,25,141,55
07/05/18-22:30,6,29,22,134,69
07/05/18-22:40,6,29,19,132,73
07/05/18-22:50,6,29,18,125,71
07/05/18-23:00,6,29,22,130,65
07/05/18-23:10,6,26,18,132,61
07/05/18-23:20,5,26,12,131,62
07/05/18-23:30,5,26,11,136,63
07/05/18-23:40,6,26,10,129,62
07/05/18-23:50,6,26,12,131,55
08/05/18-00:00,6,26,15,133,45
11/05/18-00:10,6,29,20,135,47
11/05/18-00:20,6,29,21,129,39
11/05/18-00:30,6,29,20,135,63
11/05/18-00:40,6,29,10,133,73
11/05/18-00:50,6,29,6,129,79
11/05/18-01:00,6,29,5,105,80
11/05/18-01:10,6,27,6,95,76
11/05/18-01:20,7,27,14,99,48
11/05/18-01:30,6,27,24,98,46
11/05/18-01:40,5,27,21,95,43
11/05/18-01:50,5,27,19,99,43
11/05/18-02:00,6,27,19,98,41
11/05/18-02:10,5,38,18,92,39
11/05/18-02:20,5,39,16,97,40
11/05/18-02:30,5,39,20,94,49
11/05/18-02:40,6,39,27,94,47
11/05/18-02:50,6,39,19,97,55
11/05/18-03:00,6,39,24,92,39
11/05/18-03:10,6,31,24,97,42
11/05/18-03:20,7,31,20,103,42
11/05/18-03:30,6,31,21,96,36
11/05/18-03:40,6,31,17,96,57
11/05/18-03:50,6,31,9,90,65
11/05/18-04:00,6,31,7,93,63
11/05/18-04:10,5,35,7,96,59
11/05/18-04:20,5,36,8,99,60
11/05/18-04:30,6,36,7,96,61
11/05/18-04:40,5,36,7,90,46
11/05/18-04:50,6,36,9,94,40
11/05/18-05:00,6,36,15,96,32
11/05/18-05:10,6,38,26,94,25
11/05/18-05:20,5,38,27,94,28
11/05/18-05:30,5,38,25,92,27
11/05/18-05:40,5,38,19,93,32
11/05/18-05:50,6,38,15,96,32
11/05/18-06:00,6,38,14,95,32
11/05/18-06:10,5,37,14,97,25
11/05/18-06:20,5,37,14,94,28
11/05/18-06:30,4,37,20,100,18
11/05/18-06:40,5,37,29,92,12
11/05/18-06:50,4,37,25,93,15
11/05/18-07:00,5,37,30,93,10
11/05/18-07:10,5,24,32,92,8
11/05/18-07:20,6,23,41,96,5
11/05/18-07:30,5,23,46,103,6
11/05/18-07:40,5,23,40,100,7
11/05/18-07:50,6,23,38,114,6
11/05/18-08:00,6,23,39,129,7
11/05/18-08:10,6,40,50,140,8
11/05/18-08:20,6,41,39,119,14
11/05/18-08:30,6,41,31,93,22
11/05/18-08:40,6,41,25,86,23
11/05/18-08:50,6,41,26,90,29
11/05/18-09:00,5,41,26,91,28
11/05/18-09:10,5,26,25,96,33
11/05/18-09:20,6,25,26,92,36
11/05/18-09:30,6,25,23,89,41
11/05/18-09:40,6,25,28,95,37
11/05/18-09:50,7,25,30,100,37
11/05/18-10:00,6,25,29,103,40
11/05/18-10:10,7,25,29,92,44
11/05/18-10:20,7,25,31,97,48
11/05/18-10:30,8,25,32,119,49
11/05/18-10:40,7,25,34,125,50
11/05/18-10:50,8,25,36,127,52
11/05/18-11:00,7,25,36,124,55
11/05/18-11:10,7,32,35,128,60
11/05/18-11:20,6,33,28,129,69
11/05/18-11:30,8,33,25,133,72
11/05/18-11:40,8,33,23,134,74
11/05/18-11:50,6,33,19,133,79
11/05/18-12:00,6,33,19,125,82
11/05/18-12:10,6,36,17,124,84
11/05/18-12:20,6,37,18,148,85
11/05/18-12:30,7,37,20,164,87
11/05/18-12:40,7,37,21,157,81
11/05/18-12:50,5,37,11,157,100
11/05/18-13:00,6,37,4,164,106
11/05/18-13:10,5,30,6,165,103
11/05/18-13:20,4,30,7,157,105
11/05/18-13:30,4,30,5,160,104
11/05/18-13:40,5,30,5,166,103
11/05/18-13:50,5,30,6,157,105
11/05/18-14:00,4,30,6,155,104
11/05/18-14:10,4,18,8,162,104
11/05/18-14:20,4,18,4,152,109
11/05/18-14:30,3,18,3,136,110
11/05/18-14:40,4,18,2,158,110
11/05/18-14:50,5,18,2,160,109
11/05/18-15:00,4,18,2,163,110
11/05/18-15:10,4,12,3,166,109
11/05/18-15:20,4,12,3,164,111
11/05/18-15:30,4,12,3,161,111
11/05/18-15:40,4,12,2,165,111
11/05/18-15:50,4,12,2,171,112
11/05/18-16:00,4,12,2,182,112
11/05/18-16:10,4,19,1,193,111
11/05/18-16:20,4,20,4,203,109
11/05/18-16:30,4,20,3,184,111
11/05/18-16:40,4,20,2,162,112
11/05/18-16:50,4,20,4,171,109
11/05/18-17:00,5,20,7,187,108
11/05/18-17:10,4,22,7,196,109
11/05/18-17:20,4,22,4,197,108
11/05/18-17:30,4,22,6,196,106
11/05/18-17:40,5,22,7,202,106
11/05/18-17:50,4,22,3,167,111
11/05/18-18:00,5,22,4,155,111
11/05/18-18:10,5,27,3,197,110
11/05/18-18:20,4,28,3,192,112
11/05/18-18:30,4,28,4,199,111
11/05/18-18:40,4,28,4,199,113
11/05/18-18:50,4,28,4,201,117
11/05/18-19:00,4,28,6,177,118
11/05/18-19:10,4,24,4,166,119
11/05/18-19:20,4,24,11,157,115
11/05/18-19:30,4,24,6,162,118
11/05/18-19:40,4,24,14,197,111
11/05/18-19:50,5,24,4,164,118
11/05/18-20:00,4,24,7,162,118
11/05/18-20:10,4,25,5,167,120
11/05/18-20:20,5,25,7,168,117
11/05/18-20:30,4,25,7,164,120
11/05/18-20:40,4,25,6,164,117
11/05/18-20:50,5,25,8,166,116
11/05/18-21:00,5,25,8,163,116
11/05/18-21:10,5,25,7,163,115
11/05/18-21:20,5,25,8,168,113
11/05/18-21:30,4,25,9,157,110
11/05/18-21:40,5,25,14,127,101
11/05/18-21:50,6,25,22,127,89
11/05/18-22:00,6,25,20,133,88
11/05/18-22:10,5,28,19,125,83
11/05/18-22:20,6,28,22,131,78
11/05/18-22:30,5,28,21,127,77
11/05/18-22:40,6,28,17,96,85
11/05/18-22:50,5,28,11,95,87
11/05/18-23:00,5,28,8,95,85
11/05/18-23:10,5,30,5,93,81
11/05/18-23:20,6,30,5,97,79
11/05/18-23:30,6,30,5,95,79
11/05/18-23:40,4,30,6,93,75
11/05/18-23:50,5,30,12,97,64
12/05/18-00:00,6,30,15,97,65
12/05/18-00:10,6,34,12,93,70
12/05/18-00:20,6,35,11,96,66
12/05/18-00:30,6,35,11,97,65
12/05/18-00:40,6,35,10,95,70
12/05/18-00:50,6,35,8,95,70
12/05/18-01:00,6,35,8,90,70
12/05/18-01:10,6,34,5,98,77
12/05/18-01:20,5,34,6,98,66
12/05/18-01:30,5,34,10,91,64
12/05/18-01:40,6,34,9,96,66
12/05/18-01:50,6,34,9,95,61
12/05/18-02:00,5,34,10,91,59
12/05/18-02:10,5,33,12,93,56
12/05/18-02:20,5,33,13,96,58
12/05/18-02:30,6,33,14,96,55
12/05/18-02:40,5,33,11,93,57
12/05/18-02:50,5,33,10,98,62
12/05/18-03:00,6,33,7,92,66
12/05/18-03:10,6,29,6,94,65
12/05/18-03:20,5,29,7,90,61
12/05/18-03:30,5,29,10,88,58
12/05/18-03:40,5,29,8,93,57
12/05/18-03:50,6,29,9,92,54
12/05/18-04:00,5,29,9,93,55
12/05/18-04:10,5,27,8,100,55
12/05/18-04:20,6,27,6,97,57
12/05/18-04:30,5,27,5,98,60
12/05/18-04:40,5,27,6,90,58
12/05/18-04:50,5,27,6,97,56
12/05/18-05:00,6,27,9,92,45
12/05/18-05:10,5,30,14,94,41
12/05/18-05:20,5,30,16,92,41
12/05/18-05:30,5,30,13,90,41
12/05/18-05:40,5,30,15,89,40
12/05/18-05:50,5,30,12,92,55
12/05/18-06:00,6,30,3,94,72
12/05/18-06:10,6,33,2,90,77
12/05/18-06:20,5,33,2,87,80
12/05/18-06:30,5,33,2,92,83
12/05/18-06:40,5,33,2,92,80
12/05/18-06:50,5,33,2,93,76
12/05/18-07:00,5,33,3,97,67
12/05/18-07:10,5,36,4,91,67
12/05/18-07:20,5,36,5,91,77
12/05/18-07:30,5,36,7,92,64
12/05/18-07:40,6,36,14,88,49
12/05/18-07:50,6,36,11,93,50
12/05/18-08:00,4,36,9,92,50
12/05/18-08:10,4,36,14,94,48
12/05/18-08:20,5,36,17,100,52
12/05/18-08:30,5,36,12,90,60
12/05/18-08:40,5,36,10,97,68
12/05/18-08:50,5,36,9,88,68
12/05/18-09:00,5,36,9,97,66
12/05/18-09:10,5,40,8,94,67
12/05/18-09:20,5,41,9,98,68
12/05/18-09:30,5,41,9,92,68
12/05/18-09:40,5,41,9,91,71
12/05/18-09:50,5,41,8,89,73
12/05/18-10:00,5,41,9,89,67
12/05/18-10:10,5,36,10,92,68
12/05/18-10:20,6,36,8,92,69
12/05/18-10:30,5,36,9,91,71
12/05/18-10:40,5,36,6,91,74
12/05/18-10:50,5,36,7,94,77
12/05/18-11:00,3,19,6,54,57
12/05/18-11:10,4, ,9,49,77
12/05/18-11:20,5, ,18,85,71
12/05/18-11:30,5, ,19,88,68
12/05/18-11:40,5, ,18,88,80
12/05/18-11:50,5, ,10,93,90
12/05/18-12:00,5, ,8,92,94
12/05/18-12:10,6,84,7,94,95
12/05/18-12:20,5,37,6,96,101
12/05/18-12:30,6,37,5,94,101
12/05/18-12:40,5,37,4,96,101
12/05/18-12:50,5,37,4,96,102
12/05/18-13:00,4,37,4,98,103
12/05/18-13:10,5,32,4,94,101
12/05/18-13:20,4,32,4,97,103
12/05/18-13:30,5,32,4,94,104
12/05/18-13:40,5,32,4,103,106
12/05/18-13:50,5,32,5,98,109
12/05/18-14:00,4,32,4,93,110
12/05/18-14:10,4,32,5,94,111
12/05/18-14:20,4,32,4,90,114
12/05/18-14:30,4,32,4,97,112
12/05/18-14:40,5,32,5,96,112
12/05/18-14:50,5,32,5,103,110
12/05/18-15:00,4,32,3,124,108
12/05/18-15:10,5,28,4,131,110
12/05/18-15:20,4,28,3,136,109
12/05/18-15:30,4,28,3,135,109
12/05/18-15:40,4,28,3,160,109
12/05/18-15:50,4,28,3,169,108
12/05/18-16:00,4,28,2,167,109
12/05/18-16:10,4,22,2,168,106
12/05/18-16:20,4,22,2,167,107
12/05/18-16:30,4,22,2,163,108
12/05/18-16:40,4,22,3,164,105
12/05/18-16:50,4,22,2,164,106
12/05/18-17:00,3,22,3,169,105
12/05/18-17:10,4,27,2,164,104
12/05/18-17:20,4,28,2,171,104
12/05/18-17:30,5,28,2,167,102
12/05/18-17:40,4,28,3,173,106
12/05/18-17:50,4,28,2,170,105
12/05/18-18:00,4,28,2,168,106
12/05/18-18:10,4,22,3,166,103
12/05/18-18:20,4,22,2,161,104
12/05/18-18:30,5,22,3,170,105
12/05/18-18:40,4,22,3,170,106
12/05/18-18:50,3,22,3,171,105
12/05/18-19:00,4,22,2,168,103
12/05/18-19:10,4,24,1,142,102
12/05/18-19:20,4,24,2,140,98
12/05/18-19:30,4,24,2,136,98
12/05/18-19:40,4,24,3,136,95
12/05/18-19:50,4,24,3,137,94
12/05/18-20:00,5,24,2,137,92
12/05/18-20:10,5,18,3,134,93
12/05/18-20:20,5,18,3,132,95
12/05/18-20:30,5,18,4,132,96
12/05/18-20:40,5,18,4,129,95
12/05/18-20:50,5,18,4,98,93
12/05/18-21:00,5,18,5,92,91
12/05/18-21:10,4,20,5,93,92
12/05/18-21:20,4,20,4,98,90
12/05/18-21:30,5,20,4,88,92
12/05/18-21:40,5,20,4,94,93
12/05/18-21:50,5,20,5,96,92
12/05/18-22:00,5,20,4,97,91
12/05/18-22:10,4,12,5,100,87
12/05/18-22:20,5,11,7,94,85
12/05/18-22:30,5,11,9,94,82
12/05/18-22:40,5,11,10,89,78
12/05/18-22:50,5,11,7,96,82
12/05/18-23:00,5,11,5,91,85
12/05/18-23:10,5,18,6,92,84
12/05/18-23:20,5,18,5,95,83
12/05/18-23:30,5,18,5,86,87
12/05/18-23:40,5,18,4,94,90
12/05/18-23:50,5,18,4,89,90
13/05/18-00:00,5,18,3,95,90
13/05/18-00:10,5,17,2,94,90
13/05/18-00:20,5,17,4,92,84
13/05/18-00:30,6,17,5,96,86
13/05/18-00:40,5,17,7,96,83
13/05/18-00:50,6,17,5,96,86
13/05/18-01:00,4,17,4,93,84
13/05/18-01:10,6,16,4,95,84
13/05/18-01:20,6,16,6,92,79
13/05/18-01:30,5,16,6,96,81
13/05/18-01:40,7,16,7,97,80
13/05/18-01:50,5,16,3,93,86
13/05/18-02:00,5,16,3,89,83
13/05/18-02:10,5,21,5,93,79
13/05/18-02:20,5,21,6,93,79
13/05/18-02:30,5,21,5,89,78
13/05/18-02:40,4,21,6,92,79
13/05/18-02:50,5,21,4,98,81
13/05/18-03:00,5,21,4,93,82
13/05/18-03:10,5,17,4,96,81
13/05/18-03:20,5,17,5,94,80
13/05/18-03:30,6,17,6,97,81
13/05/18-03:40,5,17,6,94,80
13/05/18-03:50,5,17,6,98,82
13/05/18-04:00,5,17,4,97,83
13/05/18-04:10,5,15,3,93,86
13/05/18-04:20,5,15,3,91,89
13/05/18-04:30,5,15,3,92,87
13/05/18-04:40,5,15,4,87,87
13/05/18-04:50,6,15,5,92,84
13/05/18-05:00,9,15,11,94,79
13/05/18-05:10,6,15,5,87,86
13/05/18-05:20,6,15,2,90,88
13/05/18-05:30,5,15,5,89,79
13/05/18-05:40,4,15,4,88,86
13/05/18-05:50,4,15,1,88,85
13/05/18-06:00,5,15,1,84,85
13/05/18-06:10,5,13,2,83,77
13/05/18-06:20,5,13,12,90,68
13/05/18-06:30,6,13,14,93,67
13/05/18-06:40,6,13,16,85,66
13/05/18-06:50,6,13,11,83,72
13/05/18-07:00,5,13,10,90,71
13/05/18-07:10,5,12,5,81,76
13/05/18-07:20,5,12,5,91,75
13/05/18-07:30,6,12,9,85,63
13/05/18-07:40,7,12,16,87,60
13/05/18-07:50,6,12,16,87,56
13/05/18-08:00,6,12,17,87,59
13/05/18-08:10,7,15,17,90,62
13/05/18-08:20,7,15,17,84,57
13/05/18-08:30,6,15,15,85,59
13/05/18-08:40,6,15,13,85,62
13/05/18-08:50,6,15,10,92,69
13/05/18-09:00,6,15,9,92,72
13/05/18-09:10,6,17,10,90,71
13/05/18-09:20,7,17,10,88,68
13/05/18-09:30,6,17,9,92,70
13/05/18-09:40,5,17,6,86,74
13/05/18-09:50,6,17,4,86,77
13/05/18-10:00,6,17,3,85,79
13/05/18-10:10,6,19,4,91,81
13/05/18-10:20,5,19,4,87,81
13/05/18-10:30,6,19,4,88,82
13/05/18-10:40,6,19,3,86,83
13/05/18-10:50,6,19,4,102,85
13/05/18-11:00,5,19,5,107,86
13/05/18-11:10,7,18,5,120,88
13/05/18-11:20,6,18,4,122,88
13/05/18-11:30,5,18,5,130,90
13/05/18-11:40,6,18,7,136,91
13/05/18-11:50,5,18,6,115,91
13/05/18-12:00,6,18,4,124,91
13/05/18-12:10,5,19,4,127,93
13/05/18-12:20,5,19,4,134,97
13/05/18-12:30,5,19,4,126,98
13/05/18-12:40,5,19,4,131,101
13/05/18-12:50,5,19,3,129,102
13/05/18-13:00,5,19,3,128,102
13/05/18-13:10,5,13,2,112,101
13/05/18-13:20,5,13,3,111,101
13/05/18-13:30,5,13,3,121,103
13/05/18-13:40,5,13,3,119,103
13/05/18-13:50,5,13,4,148,105
13/05/18-14:00,5,13,3,122,106
13/05/18-14:10,6,16,2,124,107
13/05/18-14:20,4,16,2,123,110
13/05/18-14:30,5,16,4,125,114
13/05/18-14:40,4,16,2,82,113
13/05/18-14:50,5,16,2,81,114
13/05/18-15:00,5,16,4,77,113
13/05/18-15:10,5,9,4,101,113
13/05/18-15:20,5,9,4,125,115
13/05/18-15:30,5,9,3,114,115
13/05/18-15:40,5,9,3,102,116
13/05/18-15:50,5,9,3,92,116
13/05/18-16:00,5,9,3,113,113
13/05/18-16:10,5,10,3,124,113
13/05/18-16:20,5,10,3,123,113
13/05/18-16:30,5,10,2,122,112
13/05/18-16:40,4,10,2,125,111
13/05/18-16:50,5,10,3,142,110
13/05/18-17:00,5,10,5,135,111
13/05/18-17:10,5,16,3,148,111
13/05/18-17:20,5,16,2,144,111
13/05/18-17:30,5,16,3,139,111
13/05/18-17:40,5,16,2,124,108
13/05/18-17:50,5,16,1,121,110
13/05/18-18:00,6,16,2,143,111
13/05/18-18:10,5,12,3,138,109
13/05/18-18:20,5,12,2,132,109
13/05/18-18:30,5,12,2,134,108
13/05/18-18:40,5,12,3,159,107
13/05/18-18:50,5,12,3,124,106
13/05/18-19:00,5,12,3,124,107
13/05/18-19:10,5,15,3,131,106
13/05/18-19:20,5,15,3,125,108
13/05/18-19:30,5,15,3,155,110
13/05/18-19:40,4,15,3,134,110
13/05/18-19:50,5,15,6,143,106
13/05/18-20:00,6,15,10,165,102
13/05/18-20:10,6,29,11,174,99
13/05/18-20:20,5,30,8,170,103
13/05/18-20:30,5,30,5,134,102
13/05/18-20:40,4,30,5,137,101
13/05/18-20:50,5,30,7,133,99
13/05/18-21:00,5,30,5,134,99
13/05/18-21:10,5,36,7,130,99
13/05/18-21:20,5,36,6,130,101
13/05/18-21:30,5,36,6,134,100
13/05/18-21:40,5,36,7,132,96
13/05/18-21:50,5,36,9,132,95
13/05/18-22:00,5,36,9,129,92
13/05/18-22:10,5,17,13,118,88
13/05/18-22:20,5,16,13,87,87
13/05/18-22:30,8,16,13,90,81
13/05/18-22:40,7,16,17,95,76
13/05/18-22:50,5,16,11,94,83
13/05/18-23:00,5,16,9,95,87
13/05/18-23:10,6,17,11,96,86
13/05/18-23:20,6,17,10,89,88
13/05/18-23:30,6,17,7,90,93
13/05/18-23:40,5,17,5,94,93
13/05/18-23:50,7,17,5,87,89
14/05/18-00:00,6,17,11,98,82
14/05/18-00:10,6,11,9,89,80
14/05/18-00:20,5,11,8,96,81
14/05/18-00:30,6,11,7,89,78
14/05/18-00:40,5,11,7,98,77
14/05/18-00:50,5,11,6,94,77
14/05/18-01:00,6,11,8,91,66
14/05/18-01:10,5,12,10,89,65
14/05/18-01:20,6,12,8,93,69
14/05/18-01:30,6,12,5,90,72
14/05/18-01:40,5,12,6,95,71
14/05/18-01:50,5,12,5,91,67
14/05/18-02:00,5,12,8,87,57
14/05/18-02:10,5,13,11,87,54
14/05/18-02:20,5,13,12,87,56
